Object,Property,Value,False
Object621,Property5,303040,"[946939, 972061, 855264, 740810, 594574, 883247, 878709, 983695, 854403, 642706, 983849, 994802, 878904, 962390, 682516, 769697, 547248, 615382, 972795, 609267]"
Object621,Property6,231627,"[925857, 777452, 997191, 909697, 834488, 825860, 992799, 809448, 593263, 659760, 659659, 918326, 557806, 678723, 618241, 977468, 673529, 823271, 906726, 886653]"
Object622,Property1,341711,"[679791, 591739, 601834, 876639, 908853, 682583, 705690, 770682, 554854, 722689, 966958, 704456, 695043, 610765, 503176, 564439, 619077, 507784, 594405, 534983]"
Object622,Property2,292810,"[865256, 719647, 931350, 985805, 786039, 833644, 718264, 686556, 714071, 741357, 792465, 554288, 586466, 793233, 659638, 835964, 802878, 613504, 510148, 722456]"
Object622,Property3,497532,"[644892, 877819, 983895, 951916, 980949, 556543, 680580, 730705, 854755, 989704, 882301, 715928, 809955, 722277, 848738, 822789, 658423, 616033, 659393, 614951]"
Object622,Property4,355440,"[831287, 565545, 857826, 887146, 515086, 584542, 579740, 784275, 660987, 876900, 654144, 844825, 825845, 928012, 743041, 736363, 533857, 854807, 704352, 591741]"
Object622,Property5,417038,"[527769, 771947, 737506, 709781, 798325, 970209, 943821, 891600, 643731, 865024, 727241, 749048, 828293, 540214, 744775, 843125, 678461, 947147, 762764, 715718]"
Object622,Property6,350081,"[972740, 932260, 913218, 518119, 790066, 646214, 659084, 987806, 895542, 810546, 784357, 767025, 648484, 822763, 855469, 994322, 623532, 685980, 808503, 838235]"
Object623,Property1,419855,"[888093, 600981, 818801, 563098, 902380, 751697, 816397, 546723, 533025, 582947, 871114, 527731, 681573, 702152, 506739, 613189, 613308, 860878, 574079, 723794]"
Object623,Property2,284002,"[798494, 695804, 658110, 924353, 891417, 920018, 664106, 787849, 885333, 631668, 790928, 554926, 554556, 963792, 637705, 604574, 505623, 894717, 729500, 831520]"
Object623,Property3,327848,"[663387, 836882, 681845, 975556, 958213, 626947, 934623, 565172, 853394, 908146, 740692, 717729, 582548, 839568, 546836, 840105, 623043, 797787, 806482, 629007]"
Object623,Property4,344865,"[941669, 804470, 651229, 738485, 845948, 561951, 611475, 686574, 953115, 948953, 819875, 701429, 773974, 560576, 549298, 813932, 795356, 705541, 868068, 709333]"
Object623,Property5,183082,"[878135, 833611, 983567, 836149, 994079, 785067, 770832, 556951, 570514, 653612, 998585, 878944, 669281, 872462, 696696, 897099, 509040, 906363, 814689, 558327]"
Object623,Property6,247024,"[775263, 540978, 631954, 646867, 958904, 956494, 703072, 543528, 983513, 852279, 656514, 726137, 794959, 811552, 882937, 665355, 841549, 570332, 785480, 606379]"
Object624,Property1,411377,"[801180, 651080, 976621, 563465, 660869, 521104, 538873, 747070, 977619, 862930, 966299, 693840, 616411, 894903, 643068, 595843, 764512, 723085, 853860, 758717]"
Object624,Property2,485797,"[629178, 588838, 921105, 872824, 909409, 851627, 644152, 885817, 897588, 936620, 709946, 811847, 836994, 599507, 512932, 935704, 986117, 794773, 797386, 601116]"
Object624,Property3,497003,"[652591, 640650, 618565, 643178, 963896, 543899, 637724, 586646, 679378, 601248, 533724, 794590, 960976, 875067, 948103, 889309, 713505, 640233, 761189, 773176]"
Object624,Property4,264901,"[616635, 531075, 610740, 767159, 924959, 800517, 832495, 853198, 516746, 613259, 693824, 834895, 518250, 808922, 504358, 558543, 755833, 969205, 960762, 730398]"
Object624,Property5,278030,"[657088, 972995, 608601, 749514, 702009, 644704, 632436, 747150, 879705, 832731, 730931, 828241, 940738, 549928, 586021, 913752, 920090, 635231, 897166, 774998]"
Object624,Property6,430210,"[930693, 903003, 731519, 965330, 958862, 640455, 583476, 672493, 526533, 811804, 707079, 546782, 888407, 663974, 650449, 877106, 571319, 930715, 658960, 851130]"
Object625,Property1,346639,"[783375, 969139, 932332, 878026, 688890, 565537, 621687, 689501, 702213, 898260, 639153, 809374, 798683, 654199, 835067, 923776, 539922, 579334, 587580, 595501]"
Object625,Property2,247185,"[929580, 931132, 726675, 654367, 511698, 934674, 517376, 830948, 610258, 648392, 592748, 721805, 991822, 688314, 550341, 789335, 953737, 521801, 534734, 655447]"
Object625,Property3,212761,"[530584, 778272, 707506, 903072, 621880, 834918, 601199, 606220, 993269, 955203, 918721, 911042, 634682, 600026, 647344, 877434, 917720, 620448, 696727, 759756]"
Object625,Property4,353591,"[747598, 699979, 658853, 965336, 923882, 803472, 923299, 897258, 642912, 504350, 524335, 550809, 789275, 695346, 557669, 924212, 796085, 691053, 541719, 611405]"
Object625,Property5,438335,"[532372, 668402, 931394, 532199, 614117, 811889, 521825, 569813, 771587, 841092, 605875, 879886, 647439, 535089, 741074, 657214, 963846, 986760, 789629, 595325]"
Object625,Property6,458243,"[940654, 573685, 678761, 688074, 556720, 883882, 748792, 947770, 623033, 943479, 603757, 994997, 591689, 926551, 639735, 939589, 609653, 711612, 978223, 911705]"
Object626,Property1,205492,"[764523, 869942, 870626, 766686, 725799, 602848, 592022, 682838, 923860, 758789, 747189, 730351, 914362, 973870, 536493, 671842, 788807, 545609, 555320, 749215]"
Object626,Property2,118707,"[720570, 807699, 994822, 805088, 927464, 737895, 827113, 853199, 651328, 983447, 914935, 776635, 651667, 953565, 938273, 631217, 538068, 786167, 634291, 781253]"
Object626,Property3,348486,"[548140, 986742, 950014, 755521, 806257, 704390, 895602, 951286, 911970, 755849, 928304, 739395, 942114, 888341, 796019, 738851, 889687, 531640, 508164, 872025]"
Object626,Property4,220597,"[586138, 900368, 601079, 849598, 945342, 814464, 919548, 709930, 737096, 958374, 631281, 637950, 768330, 827405, 741142, 655215, 526656, 957570, 845946, 747415]"
Object626,Property5,413454,"[950336, 766863, 557538, 540360, 998109, 763853, 505006, 898763, 614201, 905709, 581323, 742697, 891807, 799671, 709294, 938680, 852795, 833004, 894069, 677449]"
Object626,Property6,373770,"[593180, 893153, 590428, 867388, 725277, 663888, 512938, 567698, 527847, 750871, 776718, 643389, 923133, 828357, 907948, 586209, 899675, 912467, 673004, 932532]"
Object627,Property1,259607,"[891468, 782981, 767683, 510323, 920628, 799983, 806221, 537740, 705025, 932778, 852001, 904083, 689026, 727293, 958501, 916742, 919620, 966584, 914155, 904310]"
Object627,Property2,208384,"[815642, 967630, 891076, 541498, 948019, 693167, 604550, 908025, 616250, 755880, 615477, 652389, 788749, 514668, 803328, 782701, 714799, 807928, 605572, 790333]"
Object627,Property3,198447,"[759612, 676539, 952017, 998304, 701318, 505358, 597301, 829578, 552527, 734853, 711549, 826767, 579490, 827330, 961416, 659454, 635686, 911373, 627476, 908112]"
Object627,Property4,410932,"[764140, 635211, 906543, 999151, 536622, 931003, 857194, 590356, 914341, 505779, 913643, 898267, 747591, 585702, 683005, 616048, 530069, 656887, 674775, 808052]"
Object627,Property5,390356,"[639229, 894842, 960467, 930238, 966005, 657824, 531164, 837172, 901221, 587809, 663501, 809582, 801243, 522986, 980485, 612704, 809379, 747941, 560841, 709022]"
Object627,Property6,248318,"[898182, 997291, 834764, 760096, 595661, 872911, 504143, 927821, 869999, 957583, 526738, 947001, 654081, 994942, 743610, 577287, 681288, 690282, 681898, 545239]"
Object628,Property1,433325,"[577170, 622147, 903063, 750044, 538477, 597458, 683945, 500461, 674628, 515224, 706929, 701624, 549581, 990051, 717296, 596611, 517316, 562968, 796487, 948755]"
Object628,Property2,482814,"[669935, 704840, 694273, 993011, 626538, 813069, 948385, 881794, 934571, 562238, 509182, 562764, 982837, 705055, 506713, 755627, 762694, 674085, 908729, 999538]"
Object628,Property3,287093,"[838950, 865135, 909900, 988551, 764125, 777114, 605864, 892695, 501810, 974258, 751978, 750431, 733299, 646921, 568119, 742857, 822072, 788932, 859903, 987571]"
Object628,Property4,230953,"[901779, 799981, 655377, 750324, 520682, 679638, 649864, 579208, 993066, 933256, 637062, 694298, 572641, 768281, 592570, 522505, 777279, 649105, 946805, 543243]"
Object628,Property5,173741,"[535797, 589521, 872481, 809592, 915774, 736125, 877618, 978037, 703265, 529747, 820303, 651858, 931879, 862860, 997429, 519042, 586165, 554875, 936810, 824519]"
Object628,Property6,137029,"[935579, 729395, 924812, 701152, 913359, 893867, 664640, 731773, 646951, 972030, 704637, 952131, 658623, 589149, 579801, 672082, 842106, 774651, 921857, 778306]"
Object629,Property1,408999,"[733519, 954701, 677170, 661204, 595369, 704994, 759370, 696940, 934711, 807291, 856742, 550602, 932335, 773227, 637637, 859566, 943743, 892964, 991425, 897286]"
Object629,Property2,464669,"[928536, 867424, 648706, 531118, 764097, 678124, 638568, 838028, 842594, 890188, 732543, 883104, 683798, 572278, 886438, 689088, 760591, 754537, 687407, 548604]"
Object629,Property3,472195,"[875825, 658986, 948106, 712563, 671968, 692014, 637607, 798234, 920673, 929652, 567260, 890926, 833126, 709900, 907395, 939258, 980147, 816618, 720118, 893832]"
Object629,Property4,487386,"[833821, 642143, 882609, 763421, 523875, 545942, 570639, 956808, 898942, 869404, 710468, 855264, 884075, 642053, 853250, 881691, 749387, 938479, 623222, 809117]"
Object629,Property5,130337,"[879064, 880563, 777754, 677807, 729875, 908124, 524900, 685657, 558186, 526138, 570780, 808021, 890177, 704441, 703662, 633307, 535856, 998207, 657455, 574329]"
Object629,Property6,122174,"[654114, 529003, 787632, 978126, 663488, 604283, 747618, 592116, 974136, 984740, 999738, 911057, 669449, 876123, 940318, 743024, 959740, 528588, 786438, 794047]"
Object630,Property1,163187,"[894661, 790591, 900672, 679364, 648140, 954186, 560127, 973397, 633657, 828457, 925881, 501524, 727223, 644434, 855626, 539119, 858478, 506647, 542501, 538003]"
Object630,Property2,460612,"[722937, 559609, 675824, 904700, 841821, 517060, 544739, 717564, 855261, 616768, 579209, 991273, 683862, 633791, 803718, 665141, 962744, 661422, 955865, 506055]"
Object630,Property3,390468,"[698417, 972838, 629730, 564468, 940219, 694287, 812135, 565737, 968690, 731385, 637716, 763229, 814757, 623911, 902815, 925066, 926909, 840075, 621767, 616318]"
Object630,Property4,290861,"[751078, 874700, 689904, 649598, 898889, 835341, 939753, 787210, 685134, 513769, 753471, 798103, 703668, 509101, 540665, 591121, 707068, 711472, 991128, 692606]"
Object630,Property5,228196,"[588551, 668291, 541054, 970707, 988096, 632407, 574572, 656021, 729082, 558354, 704349, 635451, 699285, 611534, 846445, 741820, 699768, 731717, 602108, 570642]"
Object630,Property6,261423,"[871886, 656273, 598271, 520240, 782165, 860270, 931880, 728655, 615372, 684433, 595821, 602816, 980244, 729593, 977259, 953103, 701136, 777208, 732043, 759696]"
Object631,Property1,349070,"[537573, 789746, 647015, 890426, 532755, 973021, 873307, 623838, 912484, 975168, 977309, 881052, 973206, 559624, 884966, 690616, 926155, 908646, 959534, 759537]"
Object631,Property2,204090,"[601638, 581886, 610892, 628391, 500252, 978523, 809196, 937806, 853930, 822178, 882172, 900906, 611623, 776698, 737515, 822630, 712783, 902286, 797414, 688535]"
Object631,Property3,457191,"[694823, 821093, 900055, 668619, 927268, 969053, 554871, 614467, 795256, 753762, 730873, 660568, 712928, 647409, 976641, 829657, 888894, 888524, 893282, 846297]"
Object631,Property4,278411,"[556898, 913597, 750313, 591755, 516534, 506145, 549836, 700936, 718863, 618591, 564348, 516238, 854892, 695732, 669967, 847472, 879832, 636031, 563836, 669512]"
Object631,Property5,427436,"[771377, 753981, 954149, 975978, 723960, 589340, 722779, 784153, 715484, 810492, 806017, 988129, 898816, 957460, 593973, 513522, 582576, 651930, 998041, 752066]"
Object631,Property6,410621,"[674912, 514942, 690171, 606989, 980287, 781617, 885786, 553254, 557160, 720558, 545876, 910441, 653974, 599384, 938264, 786069, 899211, 868521, 661349, 612674]"
Object632,Property1,213427,"[944456, 987087, 851677, 758665, 747662, 899341, 792072, 977049, 673627, 518814, 835748, 562077, 926780, 677247, 915178, 667753, 745279, 890427, 867487, 628536]"
Object632,Property2,143916,"[578609, 501693, 875761, 590798, 574774, 787834, 595929, 534766, 703785, 623131, 988651, 516707, 621212, 945180, 797772, 869814, 546282, 535324, 819258, 801331]"
Object632,Property3,291701,"[921300, 747746, 974344, 656388, 676434, 518312, 502249, 508443, 955035, 804458, 732909, 578075, 613655, 797450, 915631, 674275, 759319, 851329, 643729, 849170]"
Object632,Property4,114921,"[781329, 627053, 934479, 556533, 678650, 746009, 867993, 804488, 767490, 980904, 917586, 829728, 786157, 983481, 698329, 563994, 544239, 769979, 642602, 729215]"
Object632,Property5,372343,"[801163, 505243, 896632, 692096, 584438, 724535, 506613, 508659, 726941, 758605, 928142, 738573, 960988, 877983, 802083, 533615, 573487, 932486, 703879, 833172]"
Object632,Property6,398025,"[957454, 887972, 696170, 634919, 911580, 839878, 654550, 575963, 729946, 823033, 633777, 617661, 948186, 563701, 614644, 788787, 977776, 723120, 717126, 776092]"
Object633,Property1,192268,"[567939, 803820, 576843, 760078, 845856, 648847, 611798, 956284, 986476, 667040, 568860, 888513, 548107, 614914, 709307, 887003, 685744, 727736, 714290, 661060]"
Object633,Property2,142877,"[557210, 828271, 808856, 545342, 947196, 582447, 752910, 860463, 864295, 791271, 532590, 512131, 613760, 913859, 542233, 862944, 768366, 677884, 896342, 730662]"
Object633,Property3,261589,"[733785, 992841, 501058, 780679, 645836, 585897, 528247, 718132, 858729, 699368, 564818, 870285, 542482, 620442, 732151, 632696, 824486, 797879, 723256, 987822]"
Object633,Property4,129793,"[748773, 648946, 691473, 540023, 542444, 540574, 533413, 862458, 948252, 834167, 859828, 950808, 956143, 542959, 732841, 542615, 634655, 628326, 895370, 713243]"
Object633,Property5,283780,"[746084, 900376, 629434, 803334, 728916, 898315, 634369, 988606, 526679, 742960, 902838, 874108, 709093, 725744, 620022, 739165, 674762, 967098, 816090, 663622]"
Object633,Property6,218190,"[943538, 749743, 782476, 961333, 944692, 593515, 549420, 663349, 625368, 603243, 887478, 664626, 981900, 747956, 822962, 518483, 611420, 846925, 737499, 646326]"
Object634,Property1,198791,"[882570, 522963, 581486, 755711, 934676, 968622, 869459, 987359, 957494, 992114, 898074, 813236, 948099, 832315, 830327, 937574, 753805, 568619, 624849, 673994]"
Object634,Property2,191256,"[836362, 988647, 793742, 602271, 897138, 716244, 659998, 747780, 601207, 669481, 782748, 762069, 531195, 937515, 976841, 978728, 760320, 633117, 572077, 668295]"
Object634,Property3,189318,"[815615, 896766, 877831, 848437, 684126, 541129, 717761, 622229, 692925, 769303, 537362, 891968, 527922, 725661, 989799, 831653, 633223, 832760, 516541, 736280]"
Object634,Property4,390544,"[721574, 527493, 766569, 981613, 564479, 673860, 795430, 749504, 749669, 656577, 597289, 615711, 728669, 552508, 973307, 717514, 717554, 901120, 568842, 530959]"
Object634,Property5,145291,"[730561, 943851, 786568, 855971, 901843, 561591, 544720, 701163, 529626, 877707, 908792, 815696, 815014, 571132, 925729, 859454, 889557, 557982, 870643, 519362]"
Object634,Property6,140805,"[511558, 890947, 976970, 920682, 576927, 527322, 623446, 544979, 652459, 826465, 821694, 610981, 548506, 784651, 946234, 674244, 603978, 533782, 663611, 676662]"
Object635,Property1,242556,"[717632, 669669, 795972, 903287, 520328, 912196, 790627, 741943, 592662, 662482, 591890, 961083, 841620, 842376, 988607, 774925, 752488, 640026, 755224, 788415]"
Object635,Property2,394638,"[515099, 693675, 651405, 888310, 850558, 640300, 895367, 554974, 957316, 873127, 649934, 856538, 527011, 918768, 517863, 703815, 910152, 931758, 871791, 952964]"
Object635,Property3,306305,"[667419, 998452, 914704, 744617, 716695, 690672, 758489, 951161, 647277, 545407, 631941, 859934, 695761, 588625, 761250, 556265, 826149, 679990, 760775, 609809]"
Object635,Property4,246348,"[786252, 788917, 859842, 661140, 795507, 584340, 604133, 953481, 658110, 955695, 580551, 540549, 614740, 610134, 547311, 528926, 909883, 869992, 544114, 655194]"
Object635,Property5,125855,"[684942, 868931, 910112, 726026, 601679, 614269, 675954, 602516, 830622, 992041, 811495, 857421, 894402, 953328, 736544, 841720, 688544, 814069, 814550, 762679]"
Object635,Property6,493515,"[965131, 840638, 609142, 986885, 899168, 808249, 744969, 905591, 658702, 885082, 735072, 682146, 567906, 910406, 918825, 586631, 846168, 559166, 994051, 826823]"
Object636,Property1,167808,"[707624, 640550, 895861, 889547, 501118, 840150, 673094, 808502, 929185, 798096, 933957, 708654, 583037, 632115, 711979, 518254, 516165, 519925, 866703, 927341]"
Object636,Property2,334672,"[977649, 871102, 541223, 852217, 704634, 940185, 671219, 829372, 808365, 820048, 658928, 817249, 563709, 807280, 851813, 668701, 960040, 937410, 568817, 777959]"
Object636,Property3,284942,"[917164, 585309, 881978, 921390, 796532, 945321, 666477, 542448, 995469, 863792, 817845, 644270, 555250, 612562, 688993, 673343, 583376, 935332, 550615, 549379]"
