,Object,Property,Value,Source
26059,erts,52wk High,24.05,personal-wealth-biz
26060,erts,52wk Low,14.3,personal-wealth-biz
26061,erts,EPS,0.836,personal-wealth-biz
26062,erts,Change %,2.5,predictwallstreet
26063,erts,Last trading price,24.19,predictwallstreet
26064,erts,Change $,0.59,predictwallstreet
26065,erts,Volume,4768735.0,predictwallstreet
26066,erts,Change %,2.5,raymond-james
26067,erts,Last trading price,24.19,raymond-james
26068,erts,Open price,23.57,raymond-james
26069,erts,Change $,0.59,raymond-james
26070,erts,Volume,4768735.0,raymond-james
26071,erts,Today's high,24.2,raymond-james
26072,erts,Today's low,23.4,raymond-james
26073,erts,Previous close,24.19,raymond-james
26074,erts,52wk High,24.79,raymond-james
26075,erts,52wk Low,14.06,raymond-james
26076,erts,EPS,0.84,raymond-james
26077,erts,Change %,2.5,renewable-energy-world
26078,erts,Last trading price,24.19,renewable-energy-world
26079,erts,Open price,23.57,renewable-energy-world
26080,erts,Change $,0.59,renewable-energy-world
26081,erts,Volume,4765904.0,renewable-energy-world
26082,erts,Today's high,24.2,renewable-energy-world
26083,erts,Today's low,23.4,renewable-energy-world
26084,erts,Previous close,23.6,renewable-energy-world
26085,erts,52wk High,24.58,renewable-energy-world
26086,erts,52wk Low,14.06,renewable-energy-world
26087,erts,Shares Outstanding,333227368.0,renewable-energy-world
26088,erts,Change %,2.5,screamingmedia
26089,erts,Last trading price,1.0,screamingmedia
26090,erts,Open price,23.57,screamingmedia
26091,erts,Change $,0.59,screamingmedia
26092,erts,Volume,160589.0,screamingmedia
26093,erts,Today's high,24.2,screamingmedia
26094,erts,Today's low,23.57,screamingmedia
26095,erts,Previous close,23.6,screamingmedia
26096,erts,52wk High,24.79,screamingmedia
26097,erts,52wk Low,14.32,screamingmedia
26098,erts,Market cap,7970000000.0,screamingmedia
26099,erts,Change %,2.5,scroli
26100,erts,Last trading price,24.19,scroli
26101,erts,Open price,23.57,scroli
26102,erts,Change $,0.59,scroli
26103,erts,Volume,4140091.0,scroli
26104,erts,Today's high,24.2,scroli
26105,erts,Today's low,23.4,scroli
26106,erts,Previous close,23.6,scroli
26107,erts,52wk High,24.79,scroli
26108,erts,52wk Low,14.06,scroli
26109,erts,EPS,0.84,scroli
26110,erts,Change %,2.5,simple-stock-quotes
26111,erts,Last trading price,24.19,simple-stock-quotes
26112,erts,Change $,0.59,simple-stock-quotes
26113,erts,Change %,2.5,smartmoney
26114,erts,Last trading price,24.19,smartmoney
26115,erts,Open price,23.57,smartmoney
26116,erts,Change $,0.59,smartmoney
26117,erts,Volume,4768735.0,smartmoney
26118,erts,Today's high,24.2,smartmoney
26119,erts,Today's low,23.4,smartmoney
26120,erts,Previous close,23.6,smartmoney
26121,erts,52wk High,24.79,smartmoney
26122,erts,52wk Low,14.06,smartmoney
26123,erts,Market cap,7864200.0,smartmoney
26124,erts,Change %,2.5,stocknod
26125,erts,Last trading price,24.19,stocknod
26126,erts,Open price,23.57,stocknod
26127,erts,Change $,0.59,stocknod
26128,erts,Volume,4765904.0,stocknod
26129,erts,Today's high,24.2,stocknod
26130,erts,Today's low,23.4,stocknod
26131,erts,Previous close,23.6,stocknod
26132,erts,52wk High,24.58,stocknod
26133,erts,52wk Low,14.06,stocknod
26134,erts,Shares Outstanding,333227368.0,stocknod
26135,erts,Change %,2.5,stockpickr
26136,erts,Last trading price,2419059250.0,stockpickr
26137,erts,Open price,23.57,stockpickr
26138,erts,Change $,0.59,stockpickr
26139,erts,Volume,4770000.0,stockpickr
26140,erts,Today's high,24.2,stockpickr
26141,erts,Today's low,23.4,stockpickr
26142,erts,Previous close,23.6,stockpickr
26143,erts,52wk High,24.79,stockpickr
26144,erts,52wk Low,14.06,stockpickr
26145,erts,Change %,0.0,stocksmart
26146,erts,Last trading price,24.41,stocksmart
26147,erts,Open price,16.59,stocksmart
26148,erts,Change $,0.0,stocksmart
26149,erts,Volume,739029.0,stocksmart
26150,erts,Today's high,24.785,stocksmart
26151,erts,Today's low,24.27,stocksmart
26152,erts,Change %,2.46,stocktwits
26153,erts,Last trading price,24.18,stocktwits
26154,erts,Change $,0.58,stocktwits
26155,erts,Change %,2.5,streetinsider-com
26156,erts,Last trading price,24.19,streetinsider-com
26157,erts,Open price,23.57,streetinsider-com
26158,erts,Change $,0.59,streetinsider-com
26159,erts,Volume,4765904.0,streetinsider-com
26160,erts,Today's high,24.2,streetinsider-com
26161,erts,Today's low,23.4,streetinsider-com
26162,erts,Previous close,23.6,streetinsider-com
26163,erts,52wk High,24.79,streetinsider-com
26164,erts,52wk Low,14.06,streetinsider-com
26165,erts,EPS,0.84,streetinsider-com
26166,erts,Last trading price,24.19,thecramerreport
26167,erts,Open price,23.42,thecramerreport
26168,erts,Change $,0.59,thecramerreport
26169,erts,Volume,4768735.0,thecramerreport
26170,erts,Today's high,24.2,thecramerreport
26171,erts,Today's low,23.4,thecramerreport
26172,erts,Change %,2.5,thestree
26173,erts,Last trading price,24.19,thestree
26174,erts,Open price,23.57,thestree
26175,erts,Change $,0.59,thestree
26176,erts,Volume,4768094.0,thestree
26177,erts,Today's high,24.2,thestree
26178,erts,Today's low,23.4,thestree
26179,erts,Previous close,23.6,thestree
26180,erts,52wk High,24.79,thestree
26181,erts,52wk Low,14.06,thestree
26182,erts,Shares Outstanding,3.324478088,thestree
26183,erts,Market cap,7.8674981589,thestree
26184,erts,Change %,2.5,tickerspy
26185,erts,Last trading price,24.19,tickerspy
26186,erts,Open price,23.57,tickerspy
26187,erts,Change $,0.59,tickerspy
26188,erts,Volume,4768735.0,tickerspy
26189,erts,Today's high,24.2,tickerspy
26190,erts,Today's low,23.4,tickerspy
26191,erts,Previous close,23.6,tickerspy
26192,erts,52wk High,24.79,tickerspy
26193,erts,52wk Low,14.06,tickerspy
26194,erts,Market cap,7800000000.0,tickerspy
26195,erts,Change %,2.5,tmx-quotemedia
26196,erts,Last trading price,24.19,tmx-quotemedia
26197,erts,Open price,23.57,tmx-quotemedia
26198,erts,Change $,0.59,tmx-quotemedia
26199,erts,Volume,4872392.0,tmx-quotemedia
26200,erts,Today's high,24.2,tmx-quotemedia
26201,erts,Today's low,23.4,tmx-quotemedia
26202,erts,Previous close,23.6,tmx-quotemedia
26203,erts,52wk High,24.79,tmx-quotemedia
26204,erts,52wk Low,14.06,tmx-quotemedia
26205,erts,Shares Outstanding,332447808.0,tmx-quotemedia
26206,erts,Market cap,8041912476.0,tmx-quotemedia
26207,erts,EPS,0.84,tmx-quotemedia
26208,erts,Change %,2.5,updown
26209,erts,Last trading price,24.19,updown
26210,erts,Open price,23.57,updown
26211,erts,Change $,0.59,updown
26212,erts,Volume,4688955.0,updown
26213,erts,Today's high,24.2,updown
26214,erts,Today's low,23.4,updown
26215,erts,Previous close,23.6,updown
26216,erts,52wk High,24.79,updown
26217,erts,52wk Low,14.06,updown
26218,erts,Shares Outstanding,332440000000.0,updown
26219,erts,Market cap,7840000000.0,updown
26220,erts,EPS,0.84,updown
26221,erts,Change %,2.5,wallstreetsurvivor
26222,erts,Last trading price,24.19,wallstreetsurvivor
26223,erts,Open price,23.57,wallstreetsurvivor
26224,erts,Change $,0.59,wallstreetsurvivor
26225,erts,Volume,4765904.0,wallstreetsurvivor
26226,erts,Today's high,24.2,wallstreetsurvivor
26227,erts,Today's low,23.4,wallstreetsurvivor
26228,erts,52wk High,24.79,wallstreetsurvivor
26229,erts,52wk Low,14.06,wallstreetsurvivor
26230,erts,Market cap,8000000000.0,wallstreetsurvivor
26231,erts,EPS,0.84,wallstreetsurvivor
26232,erts,Change %,2.5,yahoo-finance
26233,erts,Last trading price,24.19,yahoo-finance
26234,erts,Open price,23.42,yahoo-finance
26235,erts,Change $,0.59,yahoo-finance
26236,erts,Volume,4768735.0,yahoo-finance
26237,erts,Today's high,24.2,yahoo-finance
26238,erts,Today's low,23.4,yahoo-finance
26239,erts,Previous close,23.6,yahoo-finance
26240,erts,52wk High,24.79,yahoo-finance
26241,erts,52wk Low,14.3,yahoo-finance
26242,erts,Market cap,8039999999.999999,yahoo-finance
26243,erts,EPS,0.84,yahoo-finance
26244,erts,Change %,2.46,ycharts-com
26245,erts,Last trading price,24.18,ycharts-com
26246,erts,Change $,0.58,ycharts-com
26247,erts,52wk High,24.79,ycharts-com
26248,erts,52wk Low,14.06,ycharts-com
26249,erts,Market cap,8080000000.0,ycharts-com
26250,erts,EPS,0.84,ycharts-com
26251,erts,Change %,2.5,zacks
26252,erts,Last trading price,24.19,zacks
26253,erts,Change $,0.59,zacks
26254,erts,Volume,0.4768735,zacks
26255,erts,Today's high,24.2,zacks
26256,erts,Today's low,23.41,zacks
26257,erts,52wk High,24.79,zacks
26258,erts,52wk Low,14.06,zacks
26259,erts,Market cap,7820000000.0,zacks
26260,erts,EPS,0.17,zacks
26261,pcar,Change %,1.88,advfn
26262,pcar,Last trading price,52.05,advfn
26263,pcar,Open price,51.24,advfn
26264,pcar,Change $,0.96,advfn
26265,pcar,Volume,1984988.0,advfn
26266,pcar,Today's high,52.17,advfn
26267,pcar,Today's low,50.62,advfn
26268,pcar,Change %,1.88,barchart
26269,pcar,Last trading price,52.05,barchart
26270,pcar,Open price,50.82,barchart
26271,pcar,Change $,0.96,barchart
26272,pcar,Volume,1989260.0,barchart
26273,pcar,Today's high,52.17,barchart
26274,pcar,Today's low,50.62,barchart
26275,pcar,Previous close,51.09,barchart
26276,pcar,52wk High,58.48,barchart
26277,pcar,52wk Low,38.19,barchart
26278,pcar,Market cap,19020000000.0,barchart
26279,pcar,Yield,0.96,barchart
26280,pcar,Dividend,0.48,barchart
26281,pcar,EPS,1.59,barchart
26282,pcar,Change %,1.88,barrons
26283,pcar,Last trading price,52.05,barrons
26284,pcar,Open price,51.24,barrons
26285,pcar,Change $,0.96,barrons
26286,pcar,Volume,1983000.0,barrons
26287,pcar,Today's high,52.17,barrons
26288,pcar,Today's low,50.62,barrons
26289,pcar,Shares Outstanding,366200000.0,barrons
26290,pcar,Market cap,18260000000.0,barrons
26291,pcar,Yield,0.92,barrons
26292,pcar,Dividend,0.12,barrons
26293,pcar,Change %,1.879,bloomberg
26294,pcar,Last trading price,52.05,bloomberg
26295,pcar,Open price,51.24,bloomberg
26296,pcar,Change $,0.96,bloomberg
26297,pcar,Volume,1984988.0,bloomberg
26298,pcar,Today's high,52.17,bloomberg
26299,pcar,Today's low,50.62,bloomberg
26300,pcar,52wk High,58.75,bloomberg
26301,pcar,52wk Low,38.4,bloomberg
26302,pcar,Shares Outstanding,365469000.0,bloomberg
26303,pcar,Market cap,19022660000.0,bloomberg
26304,pcar,Yield,1.441,bloomberg
26305,pcar,Dividend,0.12,bloomberg
26306,pcar,EPS,1.57,bloomberg
26307,pcar,Change %,1.879,boston-com
26308,pcar,Last trading price,52.05,boston-com
26309,pcar,Open price,51.24,boston-com
26310,pcar,Change $,0.96,boston-com
26311,pcar,Volume,1982988.0,boston-com
26312,pcar,Today's high,52.17,boston-com
26313,pcar,Today's low,50.62,boston-com
26314,pcar,Previous close,51.09,boston-com
26315,pcar,52wk High,58.75,boston-com
26316,pcar,52wk Low,38.6,boston-com
26317,pcar,Shares Outstanding,365468969.0,boston-com
26318,pcar,Change %,1.879,bostonmerchant
26319,pcar,Last trading price,52.05,bostonmerchant
26320,pcar,Open price,51.24,bostonmerchant
26321,pcar,Change $,0.96,bostonmerchant
26322,pcar,Volume,1982988.0,bostonmerchant
26323,pcar,Today's high,52.17,bostonmerchant
26324,pcar,Today's low,50.62,bostonmerchant
26325,pcar,Previous close,51.09,bostonmerchant
26326,pcar,52wk High,58.75,bostonmerchant
26327,pcar,52wk Low,38.6,bostonmerchant
26328,pcar,Shares Outstanding,365468969.0,bostonmerchant
26329,pcar,Change %,1.879,business-insider
26330,pcar,Last trading price,52.05,business-insider
26331,pcar,Open price,51.24,business-insider
26332,pcar,Change $,0.96,business-insider
26333,pcar,Volume,1982988.0,business-insider
26334,pcar,Today's high,52.17,business-insider
26335,pcar,Today's low,50.62,business-insider
26336,pcar,Previous close,51.09,business-insider
26337,pcar,52wk High,58.75,business-insider
26338,pcar,52wk Low,38.6,business-insider
26339,pcar,Shares Outstanding,365468969.0,business-insider
26340,pcar,Change %,1.879,chron
26341,pcar,Last trading price,52.05,chron
26342,pcar,Open price,51.24,chron
26343,pcar,Change $,0.96,chron
26344,pcar,Volume,1981039.0,chron
26345,pcar,Today's high,52.17,chron
26346,pcar,Today's low,50.62,chron
26347,pcar,Previous close,51.09,chron
26348,pcar,52wk High,58.75,chron
26349,pcar,52wk Low,38.6,chron
26350,pcar,Shares Outstanding,365468969.0,chron
26351,pcar,Change %,1.88,cio-com
26352,pcar,Last trading price,52.05,cio-com
26353,pcar,Open price,51.24,cio-com
26354,pcar,Change $,0.96,cio-com
26355,pcar,Volume,1981039.0,cio-com
26356,pcar,Today's high,52.17,cio-com
26357,pcar,Today's low,50.62,cio-com
26358,pcar,Previous close,51.09,cio-com
26359,pcar,52wk High,58.75,cio-com
26360,pcar,52wk Low,38.6,cio-com
26361,pcar,Shares Outstanding,365468969.0,cio-com
26362,pcar,Market cap,19000000000.0,cio-com
26363,pcar,Yield,1.0,cio-com
26364,pcar,Dividend,0.48,cio-com
26365,pcar,Change %,1.88,cnn-money
26366,pcar,Last trading price,52054000.0,cnn-money
26367,pcar,Open price,51.24,cnn-money
26368,pcar,Change $,0.96,cnn-money
26369,pcar,Volume,1983039.0,cnn-money
26370,pcar,Today's high,52.17,cnn-money
26371,pcar,Today's low,50.62,cnn-money
26372,pcar,Previous close,51.09,cnn-money
26373,pcar,Market cap,19000000000.0,cnn-money
26374,pcar,Yield,0.92,cnn-money
26375,pcar,Change %,1.87,easystockalterts
26376,pcar,Last trading price,52.05,easystockalterts
26377,pcar,Open price,51.24,easystockalterts
26378,pcar,Change $,0.96,easystockalterts
26379,pcar,Volume,1981039.0,easystockalterts
26380,pcar,Today's high,52.17,easystockalterts
26381,pcar,Today's low,50.62,easystockalterts
26382,pcar,Previous close,51.09,easystockalterts
26383,pcar,52wk High,58.75,easystockalterts
26384,pcar,52wk Low,38.6,easystockalterts
26385,pcar,EPS,1.59,easystockalterts
26386,pcar,Change %,1.88,eresearch-fidelity-com
26387,pcar,Last trading price,52.05,eresearch-fidelity-com
26388,pcar,Open price,51.24,eresearch-fidelity-com
26389,pcar,Change $,0.96,eresearch-fidelity-com
26390,pcar,Volume,1983039.0,eresearch-fidelity-com
26391,pcar,Today's high,52.17,eresearch-fidelity-com
26392,pcar,Today's low,50.62,eresearch-fidelity-com
26393,pcar,Previous close,51.09,eresearch-fidelity-com
26394,pcar,52wk High,58.75,eresearch-fidelity-com
26395,pcar,52wk Low,38.6,eresearch-fidelity-com
26396,pcar,Shares Outstanding,365469000.0,eresearch-fidelity-com
26397,pcar,Market cap,18670000000.0,eresearch-fidelity-com
26398,pcar,Yield,0.94,eresearch-fidelity-com
26399,pcar,Dividend,0.12,eresearch-fidelity-com
26400,pcar,Change %,1.879,finance-abc7-com
26401,pcar,Last trading price,52.05,finance-abc7-com
26402,pcar,Open price,51.24,finance-abc7-com
26403,pcar,Change $,0.96,finance-abc7-com
26404,pcar,Volume,1981039.0,finance-abc7-com
26405,pcar,Today's high,52.17,finance-abc7-com
26406,pcar,Today's low,50.62,finance-abc7-com
26407,pcar,Previous close,51.09,finance-abc7-com
26408,pcar,52wk High,58.75,finance-abc7-com
26409,pcar,52wk Low,38.6,finance-abc7-com
26410,pcar,Shares Outstanding,365468969.0,finance-abc7-com
26411,pcar,Change %,1.879,finance-abc7chicago-com
26412,pcar,Last trading price,52.05,finance-abc7chicago-com
26413,pcar,Open price,51.24,finance-abc7chicago-com
26414,pcar,Change $,0.96,finance-abc7chicago-com
26415,pcar,Volume,1981039.0,finance-abc7chicago-com
26416,pcar,Today's high,52.17,finance-abc7chicago-com
26417,pcar,Today's low,50.62,finance-abc7chicago-com
26418,pcar,Previous close,51.09,finance-abc7chicago-com
26419,pcar,52wk High,58.75,finance-abc7chicago-com
26420,pcar,52wk Low,38.6,finance-abc7chicago-com
26421,pcar,Shares Outstanding,365468969.0,finance-abc7chicago-com
26422,pcar,Change %,1.879,financial-content
26423,pcar,Last trading price,52.05,financial-content
26424,pcar,Open price,51.24,financial-content
26425,pcar,Change $,0.96,financial-content
26426,pcar,Volume,1981039.0,financial-content
26427,pcar,Today's high,52.17,financial-content
26428,pcar,Today's low,50.62,financial-content
26429,pcar,Previous close,51.09,financial-content
26430,pcar,52wk High,58.75,financial-content
26431,pcar,52wk Low,38.6,financial-content
26432,pcar,Shares Outstanding,365468969.0,financial-content
26433,pcar,Change %,1.9,finapps-forbes-com
26434,pcar,Last trading price,52.05,finapps-forbes-com
26435,pcar,Open price,51.24,finapps-forbes-com
26436,pcar,Change $,0.96,finapps-forbes-com
26437,pcar,Volume,1983039.0,finapps-forbes-com
26438,pcar,Today's high,52.17,finapps-forbes-com
26439,pcar,Today's low,50.62,finapps-forbes-com
26440,pcar,Previous close,51.09,finapps-forbes-com
26441,pcar,52wk High,58.75,finapps-forbes-com
26442,pcar,52wk Low,38.6,finapps-forbes-com
26443,pcar,Shares Outstanding,365000000.0,finapps-forbes-com
26444,pcar,Market cap,19000000000.0,finapps-forbes-com
26445,pcar,Yield,0.9,finapps-forbes-com
26446,pcar,Dividend,0.48,finapps-forbes-com
26447,pcar,EPS,1.59,finapps-forbes-com
26448,pcar,Change %,1.88,finviz
26449,pcar,Last trading price,52.05,finviz
26450,pcar,Volume,1982939.0,finviz
26451,pcar,Previous close,51.09,finviz
26452,pcar,52wk High,10.99,finviz
26453,pcar,52wk Low,36.81,finviz
26454,pcar,Shares Outstanding,365470000.0,finviz
26455,pcar,Market cap,18670000000.0,finviz
26456,pcar,Dividend,0.48,finviz
26457,pcar,EPS,1.59,finviz
26458,pcar,Change %,2.02,fool
26459,pcar,Last trading price,52.12,fool
26460,pcar,Open price,51.24,fool
26461,pcar,Change $,1.03,fool
26462,pcar,Volume,1648282.0,fool
26463,pcar,Today's high,52.13,fool
26464,pcar,Today's low,50.62,fool
26465,pcar,Previous close,51.09,fool
26466,pcar,52wk High,58.75,fool
26467,pcar,52wk Low,38.6,fool
26468,pcar,Market cap,19050000000.0,fool
26469,pcar,Yield,1.0,fool
26470,pcar,Dividend,0.48,fool
26471,pcar,Last trading price,52.05,foxbusiness
26472,pcar,Change $,0.96,foxbusiness
26473,pcar,Volume,1985820.0,foxbusiness
26474,pcar,Previous close,51.09,foxbusiness
26475,pcar,Change %,1.88,google-finance
26476,pcar,Last trading price,52.05,google-finance
26477,pcar,Open price,51.24,google-finance
26478,pcar,Change $,0.96,google-finance
26479,pcar,Volume,1980000.0,google-finance
26480,pcar,Today's high,52.17,google-finance
26481,pcar,Today's low,50.62,google-finance
26482,pcar,52wk High,58.75,google-finance
26483,pcar,52wk Low,38.6,google-finance
26484,pcar,Shares Outstanding,365470000.0,google-finance
26485,pcar,Market cap,19020000000.0,google-finance
26486,pcar,Yield,0.92,google-finance
26487,pcar,Dividend,0.12,google-finance
26488,pcar,EPS,1.59,google-finance
26489,pcar,Change %,1.879,howthemarketworks
26490,pcar,Last trading price,52.05,howthemarketworks
26491,pcar,Open price,51.24,howthemarketworks
26492,pcar,Change $,0.96,howthemarketworks
26493,pcar,Volume,1981039.0,howthemarketworks
26494,pcar,Today's high,52.17,howthemarketworks
26495,pcar,Today's low,50.62,howthemarketworks
26496,pcar,Previous close,51.09,howthemarketworks
26497,pcar,Change %,1.879,hpcwire
26498,pcar,Last trading price,52.05,hpcwire
26499,pcar,Open price,51.24,hpcwire
26500,pcar,Change $,0.96,hpcwire
26501,pcar,Volume,1981039.0,hpcwire
26502,pcar,Today's high,52.17,hpcwire
26503,pcar,Today's low,50.62,hpcwire
26504,pcar,Previous close,51.09,hpcwire
26505,pcar,52wk High,58.75,hpcwire
26506,pcar,52wk Low,38.6,hpcwire
26507,pcar,Shares Outstanding,365468969.0,hpcwire
26508,pcar,Change %,1.88,insidestocks
26509,pcar,Last trading price,52.05,insidestocks
26510,pcar,Open price,50.82,insidestocks
26511,pcar,Change $,0.96,insidestocks
26512,pcar,Volume,1870569.0,insidestocks
26513,pcar,Today's high,52.17,insidestocks
26514,pcar,Today's low,50.62,insidestocks
26515,pcar,Change %,1.86,investopedia
