Object,Property,Value
Object1256,Property7,106857
Object1256,Property8,380183
Object1256,Property9,319811
Object1256,Property10,155080
Object1257,Property1,239749
Object1257,Property2,119965
Object1257,Property3,320880
Object1257,Property4,467190
Object1257,Property5,396519
Object1257,Property6,182493
Object1257,Property7,299435
Object1257,Property8,374942
Object1257,Property9,364674
Object1257,Property10,224893
Object1258,Property1,379467
Object1258,Property2,259485
Object1258,Property3,253256
Object1258,Property4,372346
Object1258,Property5,272782
Object1258,Property6,429680
Object1258,Property7,123661
Object1258,Property8,286856
Object1258,Property9,111140
Object1258,Property10,179783
Object1259,Property1,401882
Object1259,Property2,178931
Object1259,Property3,200432
Object1259,Property4,312387
Object1259,Property5,186746
Object1259,Property6,275893
Object1259,Property7,474333
Object1259,Property8,252711
Object1259,Property9,300089
Object1259,Property10,132646
Object1260,Property1,292043
Object1260,Property2,311286
Object1260,Property3,436623
Object1260,Property4,209025
Object1260,Property5,256212
Object1260,Property6,169196
Object1260,Property7,201419
Object1260,Property8,369571
Object1260,Property9,381633
Object1260,Property10,494886
Object1261,Property1,462021
Object1261,Property2,402316
Object1261,Property3,408205
Object1261,Property4,191459
Object1261,Property5,143907
Object1261,Property6,215370
Object1261,Property7,238141
Object1261,Property8,221012
Object1261,Property9,129598
Object1261,Property10,142829
Object1262,Property1,414624
Object1262,Property2,165534
Object1262,Property3,429021
Object1262,Property4,154624
Object1262,Property5,191009
Object1262,Property6,229068
Object1262,Property7,203202
Object1262,Property8,352680
Object1262,Property9,233562
Object1262,Property10,180263
Object1263,Property1,430019
Object1263,Property2,111425
Object1263,Property3,495997
Object1263,Property4,488528
Object1263,Property5,254228
Object1263,Property6,281072
Object1263,Property7,349479
Object1263,Property8,214134
Object1263,Property9,335414
Object1263,Property10,294354
Object1264,Property1,389692
Object1264,Property2,484379
Object1264,Property3,257607
Object1264,Property4,288599
Object1264,Property5,419765
Object1264,Property6,251740
Object1264,Property7,152355
Object1264,Property8,257136
Object1264,Property9,435827
Object1264,Property10,460323
Object1265,Property1,364309
Object1265,Property2,124405
Object1265,Property3,311996
Object1265,Property4,231895
Object1265,Property5,172333
Object1265,Property6,359898
Object1265,Property7,468460
Object1265,Property8,465730
Object1265,Property9,283944
Object1265,Property10,497503
Object1266,Property1,235526
Object1266,Property2,139116
Object1266,Property3,183370
Object1266,Property4,218871
Object1266,Property5,410984
Object1266,Property6,111235
Object1266,Property7,207127
Object1266,Property8,128556
Object1266,Property9,311987
Object1266,Property10,231327
Object1267,Property1,350371
Object1267,Property2,426995
Object1267,Property3,340522
Object1267,Property4,217875
Object1267,Property5,121484
Object1267,Property6,273036
Object1267,Property7,310655
Object1267,Property8,364493
Object1267,Property9,484974
Object1267,Property10,187530
Object1268,Property1,475489
Object1268,Property2,185200
Object1268,Property3,443160
Object1268,Property4,451343
Object1268,Property5,255511
Object1268,Property6,215046
Object1268,Property7,426432
Object1268,Property8,328907
Object1268,Property9,124539
Object1268,Property10,106051
Object1269,Property1,301712
Object1269,Property2,305802
Object1269,Property3,233422
Object1269,Property4,350125
Object1269,Property5,151988
Object1269,Property6,284916
Object1269,Property7,255443
Object1269,Property8,225415
Object1269,Property9,394021
Object1269,Property10,321589
Object1270,Property1,241293
Object1270,Property2,422785
Object1270,Property3,303358
Object1270,Property4,225773
Object1270,Property5,152591
Object1270,Property6,285085
Object1270,Property7,474374
Object1270,Property8,294717
Object1270,Property9,130881
Object1270,Property10,218398
Object1271,Property1,305136
Object1271,Property2,129159
Object1271,Property3,431259
Object1271,Property4,229220
Object1271,Property5,199298
Object1271,Property6,380590
Object1271,Property7,245155
Object1271,Property8,434357
Object1271,Property9,443779
Object1271,Property10,411717
Object1272,Property1,156786
Object1272,Property2,212810
Object1272,Property3,317215
Object1272,Property4,472625
Object1272,Property5,305165
Object1272,Property6,461062
Object1272,Property7,480412
Object1272,Property8,424995
Object1272,Property9,424632
Object1272,Property10,225070
Object1273,Property1,114896
Object1273,Property2,399423
Object1273,Property3,218131
Object1273,Property4,238541
Object1273,Property5,100182
Object1273,Property6,417649
Object1273,Property7,173267
Object1273,Property8,357293
Object1273,Property9,249323
Object1273,Property10,194156
Object1274,Property1,496488
Object1274,Property2,499186
Object1274,Property3,466898
Object1274,Property4,140589
Object1274,Property5,296225
Object1274,Property6,265169
Object1274,Property7,281921
Object1274,Property8,247660
Object1274,Property9,286717
Object1274,Property10,251094
Object1275,Property1,154066
Object1275,Property2,199888
Object1275,Property3,357458
Object1275,Property4,332939
Object1275,Property5,269767
Object1275,Property6,456237
Object1275,Property7,182634
Object1275,Property8,141229
Object1275,Property9,125088
Object1275,Property10,404000
Object1276,Property1,477038
Object1276,Property2,215761
Object1276,Property3,366102
Object1276,Property4,229814
Object1276,Property5,417711
Object1276,Property6,465153
Object1276,Property7,364831
Object1276,Property8,333941
Object1276,Property9,177442
Object1276,Property10,467727
Object1277,Property1,155213
Object1277,Property2,360398
Object1277,Property3,135888
Object1277,Property4,471694
Object1277,Property5,234753
Object1277,Property6,384524
Object1277,Property7,275742
Object1277,Property8,146020
Object1277,Property9,126531
Object1277,Property10,471241
Object1278,Property1,203084
Object1278,Property2,158631
Object1278,Property3,125220
Object1278,Property4,394925
Object1278,Property5,446310
Object1278,Property6,124936
Object1278,Property7,254779
Object1278,Property8,253244
Object1278,Property9,467474
Object1278,Property10,287039
Object1279,Property1,461811
Object1279,Property2,291758
Object1279,Property3,176662
Object1279,Property4,304254
Object1279,Property5,421935
Object1279,Property6,161729
Object1279,Property7,327489
Object1279,Property8,386039
Object1279,Property9,424887
Object1279,Property10,270630
Object1280,Property1,400169
Object1280,Property2,216740
Object1280,Property3,289349
Object1280,Property4,185162
Object1280,Property5,224092
Object1280,Property6,272220
Object1280,Property7,348245
Object1280,Property8,155156
Object1280,Property9,164393
Object1280,Property10,327556
Object1281,Property1,450042
Object1281,Property2,197966
Object1281,Property3,300822
Object1281,Property4,386047
Object1281,Property5,405917
Object1281,Property6,193022
Object1281,Property7,329093
Object1281,Property8,151821
Object1281,Property9,265752
Object1281,Property10,115891
Object1282,Property1,169154
Object1282,Property2,494364
Object1282,Property3,183417
Object1282,Property4,286968
Object1282,Property5,132711
Object1282,Property6,111042
Object1282,Property7,374489
Object1282,Property8,285208
Object1282,Property9,118533
Object1282,Property10,451177
Object1283,Property1,347315
Object1283,Property2,224824
Object1283,Property3,144985
Object1283,Property4,340999
Object1283,Property5,187037
Object1283,Property6,101129
Object1283,Property7,281056
Object1283,Property8,416186
Object1283,Property9,328953
Object1283,Property10,339948
Object1284,Property1,433126
Object1284,Property2,122500
Object1284,Property3,228603
Object1284,Property4,271641
Object1284,Property5,389106
Object1284,Property6,368222
Object1284,Property7,481180
Object1284,Property8,416897
Object1284,Property9,359418
Object1284,Property10,339477
Object1285,Property1,139750
Object1285,Property2,285284
Object1285,Property3,243386
Object1285,Property4,364885
Object1285,Property5,239350
Object1285,Property6,118177
Object1285,Property7,355617
Object1285,Property8,197899
Object1285,Property9,427312
Object1285,Property10,306687
Object1286,Property1,258874
Object1286,Property2,376996
Object1286,Property3,125023
Object1286,Property4,415589
Object1286,Property5,390968
Object1286,Property6,152347
Object1286,Property7,296966
Object1286,Property8,159473
Object1286,Property9,144296
Object1286,Property10,370746
Object1287,Property1,155255
Object1287,Property2,365500
Object1287,Property3,242087
Object1287,Property4,397864
Object1287,Property5,392439
Object1287,Property6,483941
Object1287,Property7,406683
Object1287,Property8,379368
Object1287,Property9,427401
Object1287,Property10,127718
Object1288,Property1,359737
Object1288,Property2,186795
Object1288,Property3,124003
Object1288,Property4,220612
Object1288,Property5,279508
Object1288,Property6,101402
Object1288,Property7,113048
Object1288,Property8,201737
Object1288,Property9,303949
Object1288,Property10,197217
Object1289,Property1,173348
Object1289,Property2,173013
Object1289,Property3,207363
Object1289,Property4,208744
Object1289,Property5,295867
Object1289,Property6,316216
Object1289,Property7,479626
Object1289,Property8,100140
Object1289,Property9,479944
Object1289,Property10,207477
Object1290,Property1,138043
Object1290,Property2,497596
Object1290,Property3,180499
Object1290,Property4,119225
Object1290,Property5,374114
Object1290,Property6,218305
Object1290,Property7,426046
Object1290,Property8,208101
Object1290,Property9,124382
Object1290,Property10,402154
Object1291,Property1,230657
Object1291,Property2,118511
Object1291,Property3,178081
Object1291,Property4,439890
Object1291,Property5,260274
Object1291,Property6,378541
Object1291,Property7,320279
Object1291,Property8,107787
Object1291,Property9,350463
Object1291,Property10,368980
Object1292,Property1,312980
Object1292,Property2,227034
Object1292,Property3,471836
Object1292,Property4,467253
Object1292,Property5,243961
Object1292,Property6,497718
Object1292,Property7,425043
Object1292,Property8,441485
Object1292,Property9,329638
Object1292,Property10,345583
Object1293,Property1,427218
Object1293,Property2,216005
Object1293,Property3,300950
Object1293,Property4,164730
Object1293,Property5,248043
Object1293,Property6,161875
Object1293,Property7,313909
Object1293,Property8,143941
Object1293,Property9,232298
Object1293,Property10,263088
Object1294,Property1,375246
Object1294,Property2,291544
Object1294,Property3,300044
Object1294,Property4,403994
Object1294,Property5,175742
Object1294,Property6,485468
Object1294,Property7,153388
Object1294,Property8,186101
Object1294,Property9,221409
Object1294,Property10,436121
Object1295,Property1,416304
Object1295,Property2,212686
Object1295,Property3,308490
Object1295,Property4,458462
Object1295,Property5,159243
Object1295,Property6,271648
Object1295,Property7,287842
Object1295,Property8,236810
Object1295,Property9,415003
Object1295,Property10,291853
Object1296,Property1,129251
Object1296,Property2,182147
Object1296,Property3,248839
Object1296,Property4,299488
Object1296,Property5,372822
Object1296,Property6,484018
Object1296,Property7,432111
Object1296,Property8,355651
Object1296,Property9,114287
Object1296,Property10,256008
Object1297,Property1,123791
Object1297,Property2,416482
Object1297,Property3,352773
Object1297,Property4,415010
Object1297,Property5,303992
Object1297,Property6,287641
Object1297,Property7,311154
Object1297,Property8,177816
Object1297,Property9,298681
Object1297,Property10,449016
Object1298,Property1,345761
Object1298,Property2,428626
Object1298,Property3,340177
Object1298,Property4,178212
Object1298,Property5,374829
Object1298,Property6,365352
Object1298,Property7,399211
Object1298,Property8,310145
Object1298,Property9,230073
Object1298,Property10,327765
Object1299,Property1,336125
Object1299,Property2,407516
Object1299,Property3,170489
Object1299,Property4,386271
Object1299,Property5,229518
Object1299,Property6,241950
Object1299,Property7,107283
Object1299,Property8,383573
Object1299,Property9,388262
Object1299,Property10,360611
Object1300,Property1,173173
Object1300,Property2,477167
Object1300,Property3,182129
