Object,Property,Value,Source,TSInitial,C_v
dell,Volume,13641530.0,howthemarketworks,0.8,0.0
dell,Today's high,17.0,howthemarketworks,0.8,0.0
dell,Today's low,16.6,howthemarketworks,0.8,0.0
dell,Previous close,16.67,howthemarketworks,0.8,0.0
dell,Change %,1.86,hpcwire,0.8,0.0
dell,Last trading price,16.98,hpcwire,0.8,0.0
dell,Open price,16.7,hpcwire,0.8,0.0
dell,Change $,0.31,hpcwire,0.8,0.0
dell,Volume,13641530.0,hpcwire,0.8,0.0
dell,Today's high,17.0,hpcwire,0.8,0.0
dell,Today's low,16.6,hpcwire,0.8,0.0
dell,Previous close,16.67,hpcwire,0.8,0.0
dell,52wk High,16.96,hpcwire,0.8,0.0
dell,52wk Low,11.34,hpcwire,0.8,0.0
dell,Shares Outstanding,1887169853.0,hpcwire,0.8,0.0
dell,Change %,1.86,insidestocks,0.8,0.0
dell,Last trading price,16.98,insidestocks,0.8,0.0
dell,Open price,16.7,insidestocks,0.8,0.0
dell,Change $,0.31,insidestocks,0.8,0.0
dell,Volume,11560783.0,insidestocks,0.8,0.0
dell,Today's high,17.0,insidestocks,0.8,0.0
dell,Today's low,16.6,insidestocks,0.8,0.0
dell,Change %,1.89,investopedia,0.8,0.0
dell,Last trading price,16.99,investopedia,0.8,0.0
dell,Open price,16.7,investopedia,0.8,0.0
dell,Change $,0.32,investopedia,0.8,0.0
dell,Previous close,16.67,investopedia,0.8,0.0
dell,Change %,1.86,investorguide,0.8,0.0
dell,Last trading price,16.98,investorguide,0.8,0.0
dell,Open price,16.68,investorguide,0.8,0.0
dell,Change $,0.31,investorguide,0.8,0.0
dell,Today's high,17.0,investorguide,0.8,0.0
dell,Today's low,16.6,investorguide,0.8,0.0
dell,52wk High,16.96,investorguide,0.8,0.0
dell,52wk Low,11.34,investorguide,0.8,0.0
dell,Market cap,32044000000.0,investorguide,0.8,0.0
dell,EPS,1.671,investorguide,0.8,0.0
dell,Change %,1.98,marketintellisearch,0.8,0.0
dell,Last trading price,17.0,marketintellisearch,0.8,0.0
dell,Open price,16.7,marketintellisearch,0.8,0.0
dell,Change $,0.33,marketintellisearch,0.8,0.0
dell,Volume,13487.3,marketintellisearch,0.8,0.0
dell,Today's high,17.0,marketintellisearch,0.8,0.0
dell,Today's low,16.6,marketintellisearch,0.8,0.0
dell,Previous close,16.67,marketintellisearch,0.8,0.0
dell,Shares Outstanding,1885930000.0,marketintellisearch,0.8,0.0
dell,Market cap,31440000000.0,marketintellisearch,0.8,0.0
dell,EPS,1.67,marketintellisearch,0.8,0.0
dell,Change %,1.86,marketwatch,0.8,0.0
dell,Last trading price,16.98,marketwatch,0.8,0.0
dell,Open price,16.7,marketwatch,0.8,0.0
dell,Change $,0.31,marketwatch,0.8,0.0
dell,Volume,159994.0,marketwatch,0.8,0.0
dell,Today's high,17.0,marketwatch,0.8,0.0
dell,Today's low,16.6,marketwatch,0.8,0.0
dell,Previous close,16.67,marketwatch,0.8,0.0
dell,52wk High,17.0,marketwatch,0.8,0.0
dell,52wk Low,11.34,marketwatch,0.8,0.0
dell,Market cap,30970000000.0,marketwatch,0.8,0.0
dell,EPS,1.68,marketwatch,0.8,0.0
dell,Change %,1.86,minyanville,0.8,0.0
dell,Last trading price,16.98,minyanville,0.8,0.0
dell,Open price,16.7,minyanville,0.8,0.0
dell,Change $,0.31,minyanville,0.8,0.0
dell,Volume,13641530.0,minyanville,0.8,0.0
dell,Today's high,17.0,minyanville,0.8,0.0
dell,Today's low,16.6,minyanville,0.8,0.0
dell,Previous close,16.67,minyanville,0.8,0.0
dell,52wk High,16.96,minyanville,0.8,0.0
dell,52wk Low,11.34,minyanville,0.8,0.0
dell,Shares Outstanding,1887169853.0,minyanville,0.8,0.0
dell,Change %,1.86,msn-money,0.8,0.0
dell,Last trading price,16.98,msn-money,0.8,0.0
dell,Open price,16.7,msn-money,0.8,0.0
dell,Change $,0.31,msn-money,0.8,0.0
dell,Volume,13650000.0,msn-money,0.8,0.0
dell,Today's high,17.0,msn-money,0.8,0.0
dell,Today's low,16.6,msn-money,0.8,0.0
dell,Previous close,16.67,msn-money,0.8,0.0
dell,52wk High,16.96,msn-money,0.8,0.0
dell,52wk Low,11.34,msn-money,0.8,0.0
dell,Shares Outstanding,1890000000.0,msn-money,0.8,0.0
dell,Market cap,31440000000.0,msn-money,0.8,0.0
dell,EPS,1.67,msn-money,0.8,0.0
dell,Change %,1.86,nasdaq-com,0.8,0.0
dell,Last trading price,16.98,nasdaq-com,0.8,0.0
dell,Open price,16.7,nasdaq-com,0.8,0.0
dell,Change $,0.31,nasdaq-com,0.8,0.0
dell,Volume,13649145.0,nasdaq-com,0.8,0.0
dell,Today's high,17.0,nasdaq-com,0.8,0.0
dell,Today's low,16.6,nasdaq-com,0.8,0.0
dell,Previous close,16.67,nasdaq-com,0.8,0.0
dell,52wk High,16.96,nasdaq-com,0.8,0.0
dell,52wk Low,11.34,nasdaq-com,0.8,0.0
dell,Shares Outstanding,1887170000.0,nasdaq-com,0.8,0.0
dell,Market cap,32044146600.0,nasdaq-com,0.8,0.0
dell,EPS,1.67,nasdaq-com,0.8,0.0
dell,Change %,1.86,optimum,0.8,0.0
dell,Last trading price,16984000.0,optimum,0.8,0.0
dell,Open price,16.7,optimum,0.8,0.0
dell,Change $,0.31,optimum,0.8,0.0
dell,Volume,13494738.0,optimum,0.8,0.0
dell,Today's high,17.0,optimum,0.8,0.0
dell,Today's low,16.6,optimum,0.8,0.0
dell,Previous close,16.67,optimum,0.8,0.0
dell,52wk High,16.96,optimum,0.8,0.0
dell,52wk Low,11.34,optimum,0.8,0.0
dell,Shares Outstanding,1890000000.0,optimum,0.8,0.0
dell,Market cap,32000000000.0,optimum,0.8,0.0
dell,EPS,1.67,optimum,0.8,0.0
dell,Change %,1.86,paidcontent,0.8,0.0
dell,Last trading price,16.98,paidcontent,0.8,0.0
dell,Open price,16.7,paidcontent,0.8,0.0
dell,Change $,0.31,paidcontent,0.8,0.0
dell,Volume,13641530.0,paidcontent,0.8,0.0
dell,Today's high,17.0,paidcontent,0.8,0.0
dell,Today's low,16.6,paidcontent,0.8,0.0
dell,Previous close,16.67,paidcontent,0.8,0.0
dell,52wk High,16.96,paidcontent,0.8,0.0
dell,52wk Low,11.34,paidcontent,0.8,0.0
dell,Shares Outstanding,1887169853.0,paidcontent,0.8,0.0
dell,Change %,1.86,pc-quote,0.8,0.0
dell,Last trading price,16.98,pc-quote,0.8,0.0
dell,Open price,16.7,pc-quote,0.8,0.0
dell,Change $,0.31,pc-quote,0.8,0.0
dell,Volume,13710658.0,pc-quote,0.8,0.0
dell,Today's high,17.0,pc-quote,0.8,0.0
dell,Today's low,16.6,pc-quote,0.8,0.0
dell,Previous close,16.67,pc-quote,0.8,0.0
dell,52wk High,16.96,pc-quote,0.8,0.0
dell,52wk Low,11.34,pc-quote,0.8,0.0
dell,Shares Outstanding,1851502945.0,pc-quote,0.8,0.0
dell,Market cap,31438520000.0,pc-quote,0.8,0.0
dell,Change %,1.86,personal-wealth-biz,0.8,0.0
dell,Last trading price,16.98,personal-wealth-biz,0.8,0.0
dell,Open price,16.68,personal-wealth-biz,0.8,0.0
dell,Volume,13704364.0,personal-wealth-biz,0.8,0.0
dell,Today's high,17.0,personal-wealth-biz,0.8,0.0
dell,Today's low,16.6,personal-wealth-biz,0.8,0.0
dell,Previous close,16.67,personal-wealth-biz,0.8,0.0
dell,52wk High,16.96,personal-wealth-biz,0.8,0.0
dell,52wk Low,11.34,personal-wealth-biz,0.8,0.0
dell,EPS,1.671,personal-wealth-biz,0.8,0.0
dell,Change %,1.86,predictwallstreet,0.8,0.0
dell,Last trading price,16.98,predictwallstreet,0.8,0.0
dell,Change $,0.31,predictwallstreet,0.8,0.0
dell,Volume,13649145.0,predictwallstreet,0.8,0.0
dell,Change %,1.86,raymond-james,0.8,0.0
dell,Last trading price,16.98,raymond-james,0.8,0.0
dell,Open price,16.7,raymond-james,0.8,0.0
dell,Change $,0.31,raymond-james,0.8,0.0
dell,Volume,13649145.0,raymond-james,0.8,0.0
dell,Today's high,17.0,raymond-james,0.8,0.0
dell,Today's low,16.6,raymond-james,0.8,0.0
dell,Previous close,16.98,raymond-james,0.8,0.0
dell,52wk High,16.96,raymond-james,0.8,0.0
dell,52wk Low,11.34,raymond-james,0.8,0.0
dell,EPS,1.68,raymond-james,0.8,0.0
dell,Change %,1.86,renewable-energy-world,0.8,0.0
dell,Last trading price,16.98,renewable-energy-world,0.8,0.0
dell,Open price,16.7,renewable-energy-world,0.8,0.0
dell,Change $,0.31,renewable-energy-world,0.8,0.0
dell,Volume,13641530.0,renewable-energy-world,0.8,0.0
dell,Today's high,17.0,renewable-energy-world,0.8,0.0
dell,Today's low,16.6,renewable-energy-world,0.8,0.0
dell,Previous close,16.67,renewable-energy-world,0.8,0.0
dell,52wk High,16.96,renewable-energy-world,0.8,0.0
dell,52wk Low,11.34,renewable-energy-world,0.8,0.0
dell,Shares Outstanding,1887169853.0,renewable-energy-world,0.8,0.0
dell,Change %,1.86,screamingmedia,0.8,0.0
dell,Last trading price,1.0,screamingmedia,0.8,0.0
dell,Open price,16.7,screamingmedia,0.8,0.0
dell,Change $,0.31,screamingmedia,0.8,0.0
dell,Volume,161350.0,screamingmedia,0.8,0.0
dell,Today's high,17.0,screamingmedia,0.8,0.0
dell,Today's low,16.6,screamingmedia,0.8,0.0
dell,Previous close,16.67,screamingmedia,0.8,0.0
dell,52wk High,17.0,screamingmedia,0.8,0.0
dell,52wk Low,11.34,screamingmedia,0.8,0.0
dell,Market cap,30970000000.0,screamingmedia,0.8,0.0
dell,EPS,1.68,screamingmedia,0.8,0.0
dell,Change %,1.86,scroli,0.8,0.0
dell,Last trading price,16.98,scroli,0.8,0.0
dell,Open price,16.7,scroli,0.8,0.0
dell,Change $,0.31,scroli,0.8,0.0
dell,Volume,11901532.0,scroli,0.8,0.0
dell,Today's high,17.0,scroli,0.8,0.0
dell,Today's low,16.6,scroli,0.8,0.0
dell,Previous close,16.67,scroli,0.8,0.0
dell,52wk High,17.0,scroli,0.8,0.0
dell,52wk Low,11.34,scroli,0.8,0.0
dell,EPS,1.67,scroli,0.8,0.0
dell,Change %,1.86,simple-stock-quotes,0.8,0.0
dell,Last trading price,16.98,simple-stock-quotes,0.8,0.0
dell,Change $,0.31,simple-stock-quotes,0.8,0.0
dell,Change %,1.86,smartmoney,0.8,0.0
dell,Last trading price,16.98,smartmoney,0.8,0.0
dell,Open price,16.7,smartmoney,0.8,0.0
dell,Change $,0.31,smartmoney,0.8,0.0
dell,Volume,13650035.0,smartmoney,0.8,0.0
dell,Today's high,17.0,smartmoney,0.8,0.0
dell,Today's low,16.6,smartmoney,0.8,0.0
dell,Previous close,16.67,smartmoney,0.8,0.0
dell,52wk High,16.96,smartmoney,0.8,0.0
dell,52wk Low,11.34,smartmoney,0.8,0.0
dell,Market cap,31459100.0,smartmoney,0.8,0.0
dell,Change %,1.86,stocknod,0.8,0.0
dell,Last trading price,16.98,stocknod,0.8,0.0
dell,Open price,16.7,stocknod,0.8,0.0
dell,Change $,0.31,stocknod,0.8,0.0
dell,Volume,13642420.0,stocknod,0.8,0.0
dell,Today's high,17.0,stocknod,0.8,0.0
dell,Today's low,16.6,stocknod,0.8,0.0
dell,Previous close,16.67,stocknod,0.8,0.0
dell,52wk High,16.96,stocknod,0.8,0.0
dell,52wk Low,11.34,stocknod,0.8,0.0
dell,Shares Outstanding,1887169853.0,stocknod,0.8,0.0
dell,Change %,1.86,stockpickr,0.8,0.0
dell,Last trading price,1698031186.0,stockpickr,0.8,0.0
dell,Open price,16.7,stockpickr,0.8,0.0
dell,Change $,0.31,stockpickr,0.8,0.0
dell,Volume,13650000.0,stockpickr,0.8,0.0
dell,Today's high,17.0,stockpickr,0.8,0.0
dell,Today's low,16.6,stockpickr,0.8,0.0
dell,Previous close,16.67,stockpickr,0.8,0.0
dell,52wk High,16.96,stockpickr,0.8,0.0
dell,52wk Low,11.34,stockpickr,0.8,0.0
dell,Change %,0.0,stocksmart,0.8,0.0
dell,Last trading price,15.59,stocksmart,0.8,0.0
dell,Open price,13.59,stocksmart,0.8,0.0
dell,Change $,0.0,stocksmart,0.8,0.0
dell,Volume,4144920.0,stocksmart,0.8,0.0
dell,Today's high,16.06,stocksmart,0.8,0.0
dell,Today's low,15.465,stocksmart,0.8,0.0
dell,Change %,1.8,stocktwits,0.8,0.0
dell,Last trading price,16.97,stocktwits,0.8,0.0
dell,Change $,0.3,stocktwits,0.8,0.0
dell,Change %,1.86,streetinsider-com,0.8,0.0
dell,Last trading price,16.98,streetinsider-com,0.8,0.0
dell,Open price,16.7,streetinsider-com,0.8,0.0
dell,Change $,0.31,streetinsider-com,0.8,0.0
dell,Volume,12884099.0,streetinsider-com,0.8,0.0
dell,Today's high,17.0,streetinsider-com,0.8,0.0
dell,Today's low,16.6,streetinsider-com,0.8,0.0
dell,Previous close,16.67,streetinsider-com,0.8,0.0
dell,52wk High,16.96,streetinsider-com,0.8,0.0
dell,52wk Low,11.34,streetinsider-com,0.8,0.0
dell,EPS,1.67,streetinsider-com,0.8,0.0
dell,Change %,1.86,thestree,0.8,0.0
dell,Last trading price,16.98,thestree,0.8,0.0
dell,Open price,16.7,thestree,0.8,0.0
dell,Change $,0.31,thestree,0.8,0.0
dell,Volume,13631822.0,thestree,0.8,0.0
dell,Today's high,17.0,thestree,0.8,0.0
dell,Today's low,16.6,thestree,0.8,0.0
dell,Previous close,16.67,thestree,0.8,0.0
dell,52wk High,16.96,thestree,0.8,0.0
dell,52wk Low,11.34,thestree,0.8,0.0
dell,Shares Outstanding,1.8871698539,thestree,0.8,0.0
dell,Market cap,3.09873289861,thestree,0.8,0.0
dell,Change %,1.86,tickerspy,0.8,0.0
dell,Last trading price,16.98,tickerspy,0.8,0.0
dell,Open price,16.7,tickerspy,0.8,0.0
dell,Change $,0.31,tickerspy,0.8,0.0
dell,Volume,13632889.0,tickerspy,0.8,0.0
dell,Today's high,17.0,tickerspy,0.8,0.0
dell,Today's low,16.6,tickerspy,0.8,0.0
dell,Previous close,16.67,tickerspy,0.8,0.0
dell,52wk High,16.96,tickerspy,0.8,0.0
dell,52wk Low,11.34,tickerspy,0.8,0.0
dell,Market cap,31600000000.0,tickerspy,0.8,0.0
dell,Change %,1.86,tmx-quotemedia,0.8,0.0
dell,Last trading price,16.98,tmx-quotemedia,0.8,0.0
dell,Open price,16.7,tmx-quotemedia,0.8,0.0
dell,Change $,0.31,tmx-quotemedia,0.8,0.0
dell,Volume,13672695.0,tmx-quotemedia,0.8,0.0
dell,Today's high,17.0,tmx-quotemedia,0.8,0.0
dell,Today's low,16.6,tmx-quotemedia,0.8,0.0
dell,Previous close,16.67,tmx-quotemedia,0.8,0.0
dell,52wk High,16.96,tmx-quotemedia,0.8,0.0
dell,52wk Low,11.34,tmx-quotemedia,0.8,0.0
dell,Shares Outstanding,1887169853.0,tmx-quotemedia,0.8,0.0
dell,Market cap,32044144104.0,tmx-quotemedia,0.8,0.0
dell,EPS,1.67,tmx-quotemedia,0.8,0.0
dell,Change %,1.86,updown,0.8,0.0
dell,Last trading price,16.98,updown,0.8,0.0
dell,Open price,16.7,updown,0.8,0.0
dell,Change $,0.31,updown,0.8,0.0
dell,Volume,13631422.0,updown,0.8,0.0
dell,Today's high,17.0,updown,0.8,0.0
dell,Today's low,16.6,updown,0.8,0.0
dell,Previous close,16.67,updown,0.8,0.0
dell,52wk High,16.96,updown,0.8,0.0
dell,52wk Low,11.34,updown,0.8,0.0
dell,Shares Outstanding,1887170000000.0,updown,0.8,0.0
dell,Market cap,31450000000.0,updown,0.8,0.0
dell,EPS,1.68,updown,0.8,0.0
dell,Change %,1.86,wallstreetsurvivor,0.8,0.0
dell,Last trading price,16.98,wallstreetsurvivor,0.8,0.0
dell,Open price,16.7,wallstreetsurvivor,0.8,0.0
dell,Change $,0.31,wallstreetsurvivor,0.8,0.0
dell,Volume,13625274.0,wallstreetsurvivor,0.8,0.0
dell,Today's high,17.0,wallstreetsurvivor,0.8,0.0
dell,Today's low,16.6,wallstreetsurvivor,0.8,0.0
dell,52wk High,16.96,wallstreetsurvivor,0.8,0.0
dell,52wk Low,11.34,wallstreetsurvivor,0.8,0.0
dell,Market cap,31000000000.0,wallstreetsurvivor,0.8,0.0
dell,EPS,1.35,wallstreetsurvivor,0.8,0.0
dell,Change %,1.86,yahoo-finance,0.8,0.0
dell,Last trading price,16.98,yahoo-finance,0.8,0.0
dell,Open price,16.68,yahoo-finance,0.8,0.0
dell,Change $,0.31,yahoo-finance,0.8,0.0
dell,Volume,13649145.0,yahoo-finance,0.8,0.0
dell,Today's high,17.0,yahoo-finance,0.8,0.0
dell,Today's low,16.6,yahoo-finance,0.8,0.0
dell,Previous close,16.67,yahoo-finance,0.8,0.0
dell,52wk High,17.0,yahoo-finance,0.8,0.0
dell,52wk Low,11.34,yahoo-finance,0.8,0.0
dell,Market cap,32040000000.0,yahoo-finance,0.8,0.0
dell,EPS,1.67,yahoo-finance,0.8,0.0
dell,Change %,1.8,ycharts-com,0.8,0.0
dell,Last trading price,16.97,ycharts-com,0.8,0.0
dell,Change $,0.3,ycharts-com,0.8,0.0
dell,52wk High,16.96,ycharts-com,0.8,0.0
dell,52wk Low,11.34,ycharts-com,0.8,0.0
dell,Market cap,32360000000.0,ycharts-com,0.8,0.0
dell,EPS,1.67,ycharts-com,0.8,0.0
dell,Change %,1.86,zacks,0.8,0.0
dell,Last trading price,16.98,zacks,0.8,0.0
dell,Change $,0.31,zacks,0.8,0.0
dell,Volume,0.13649145,zacks,0.8,0.0
dell,Today's high,17.0,zacks,0.8,0.0
dell,Today's low,16.6,zacks,0.8,0.0
dell,52wk High,17.0,zacks,0.8,0.0
dell,52wk Low,11.34,zacks,0.8,0.0
dell,Market cap,31790000000.0,zacks,0.8,0.0
dell,EPS,1.85,zacks,0.8,0.0
flex,Change %,2.8,advfn,0.8,0.0
flex,Last trading price,6.6,advfn,0.8,0.0
flex,Open price,6.45,advfn,0.8,0.0
flex,Change $,0.18,advfn,0.8,0.0
flex,Volume,3868464.0,advfn,0.8,0.0
flex,Today's high,6.61,advfn,0.8,0.0
flex,Today's low,6.42,advfn,0.8,0.0
flex,Change %,2.8,barchart,0.8,0.0
flex,Last trading price,6.6,barchart,0.8,0.0
flex,Open price,6.45,barchart,0.8,0.0
flex,Change $,0.18,barchart,0.8,0.0
flex,Volume,4085076.0,barchart,0.8,0.0
flex,Today's high,6.61,barchart,0.8,0.0
flex,Today's low,6.42,barchart,0.8,0.0
flex,Previous close,6.42,barchart,0.8,0.0
flex,52wk High,8.5,barchart,0.8,0.0
flex,52wk Low,4.86,barchart,0.8,0.0
flex,Market cap,5020000000.0,barchart,0.8,0.0
flex,EPS,0.75,barchart,0.8,0.0
flex,Change %,2.8,barrons,0.8,0.0
flex,Last trading price,6.6,barrons,0.8,0.0
flex,Open price,6.45,barrons,0.8,0.0
flex,Change $,0.18,barrons,0.8,0.0
flex,Volume,3852000.0,barrons,0.8,0.0
flex,Today's high,6.6,barrons,0.8,0.0
flex,Today's low,6.42,barrons,0.8,0.0
flex,Shares Outstanding,790190000.0,barrons,0.8,0.0
flex,Market cap,4770000000.0,barrons,0.8,0.0
flex,Change %,2.804,bloomberg,0.8,0.0
flex,Last trading price,6.6,bloomberg,0.8,0.0
flex,Open price,6.45,bloomberg,0.8,0.0
flex,Change $,0.18,bloomberg,0.8,0.0
flex,Volume,3868464.0,bloomberg,0.8,0.0
flex,Today's high,6.61,bloomberg,0.8,0.0
flex,Today's low,6.42,bloomberg,0.8,0.0
flex,52wk High,8.5,bloomberg,0.8,0.0
flex,52wk Low,4.86,bloomberg,0.8,0.0
flex,Shares Outstanding,757991000.0,bloomberg,0.8,0.0
flex,Market cap,5002739000.0,bloomberg,0.8,0.0
flex,EPS,0.75,bloomberg,0.8,0.0
flex,Change %,2.804,boston-com,0.8,0.0
flex,Last trading price,6.6,boston-com,0.8,0.0
flex,Open price,6.45,boston-com,0.8,0.0
flex,Change $,0.18,boston-com,0.8,0.0
flex,Volume,3826059.0,boston-com,0.8,0.0
flex,Today's high,6.61,boston-com,0.8,0.0
flex,Today's low,6.42,boston-com,0.8,0.0
flex,Previous close,6.42,boston-com,0.8,0.0
flex,52wk High,8.5,boston-com,0.8,0.0
flex,52wk Low,4.86,boston-com,0.8,0.0
flex,Shares Outstanding,812626293.0,boston-com,0.8,0.0
flex,Change %,2.804,bostonmerchant,0.8,0.0
flex,Last trading price,6.6,bostonmerchant,0.8,0.0
flex,Open price,6.45,bostonmerchant,0.8,0.0
flex,Change $,0.18,bostonmerchant,0.8,0.0
flex,Volume,3826059.0,bostonmerchant,0.8,0.0
flex,Today's high,6.61,bostonmerchant,0.8,0.0
flex,Today's low,6.42,bostonmerchant,0.8,0.0
flex,Previous close,6.42,bostonmerchant,0.8,0.0
flex,52wk High,8.5,bostonmerchant,0.8,0.0
flex,52wk Low,4.86,bostonmerchant,0.8,0.0
flex,Shares Outstanding,812626293.0,bostonmerchant,0.8,0.0
flex,Change %,2.804,business-insider,0.8,0.0
flex,Last trading price,6.6,business-insider,0.8,0.0
flex,Open price,6.45,business-insider,0.8,0.0
flex,Change $,0.18,business-insider,0.8,0.0
flex,Volume,3826059.0,business-insider,0.8,0.0
flex,Today's high,6.61,business-insider,0.8,0.0
flex,Today's low,6.42,business-insider,0.8,0.0
flex,Previous close,6.42,business-insider,0.8,0.0
flex,52wk High,8.5,business-insider,0.8,0.0
flex,52wk Low,4.86,business-insider,0.8,0.0
flex,Shares Outstanding,812626293.0,business-insider,0.8,0.0
flex,Change %,2.804,chron,0.8,0.0
flex,Last trading price,6.6,chron,0.8,0.0
flex,Open price,6.45,chron,0.8,0.0
flex,Change $,0.18,chron,0.8,0.0
flex,Volume,3826059.0,chron,0.8,0.0
flex,Today's high,6.61,chron,0.8,0.0
flex,Today's low,6.42,chron,0.8,0.0
flex,Previous close,6.42,chron,0.8,0.0
flex,52wk High,8.5,chron,0.8,0.0
flex,52wk Low,4.86,chron,0.8,0.0
flex,Shares Outstanding,812626293.0,chron,0.8,0.0
flex,Change %,2.8,cio-com,0.8,0.0
flex,Last trading price,6.6,cio-com,0.8,0.0
flex,Open price,6.45,cio-com,0.8,0.0
flex,Change $,0.18,cio-com,0.8,0.0
flex,Volume,3826059.0,cio-com,0.8,0.0
flex,Today's high,6.61,cio-com,0.8,0.0
flex,Today's low,6.42,cio-com,0.8,0.0
flex,Previous close,6.42,cio-com,0.8,0.0
flex,52wk High,8.5,cio-com,0.8,0.0
flex,52wk Low,4.86,cio-com,0.8,0.0
flex,Shares Outstanding,812626293.0,cio-com,0.8,0.0
flex,Market cap,5000000000.0,cio-com,0.8,0.0
flex,Change %,2.8,cnn-money,0.8,0.0
flex,Last trading price,6.6,cnn-money,0.8,0.0
flex,Open price,6.45,cnn-money,0.8,0.0
flex,Change $,0.18,cnn-money,0.8,0.0
flex,Volume,3868464.0,cnn-money,0.8,0.0
flex,Today's high,6.61,cnn-money,0.8,0.0
flex,Today's low,6.42,cnn-money,0.8,0.0
flex,Previous close,6.42,cnn-money,0.8,0.0
flex,Market cap,5400000000.0,cnn-money,0.8,0.0
flex,Change %,2.79,easystockalterts,0.8,0.0
flex,Last trading price,6.6,easystockalterts,0.8,0.0
flex,Open price,6.45,easystockalterts,0.8,0.0
flex,Change $,0.18,easystockalterts,0.8,0.0
flex,Volume,3826059.0,easystockalterts,0.8,0.0
flex,Today's high,6.61,easystockalterts,0.8,0.0
flex,Today's low,6.42,easystockalterts,0.8,0.0
flex,Previous close,6.42,easystockalterts,0.8,0.0
flex,52wk High,8.5,easystockalterts,0.8,0.0
flex,52wk Low,4.86,easystockalterts,0.8,0.0
flex,EPS,0.0,easystockalterts,0.8,0.0
flex,Change %,2.8,eresearch-fidelity-com,0.8,0.0
flex,Last trading price,6.6,eresearch-fidelity-com,0.8,0.0
flex,Open price,6.45,eresearch-fidelity-com,0.8,0.0
flex,Change $,0.18,eresearch-fidelity-com,0.8,0.0
flex,Volume,3868464.0,eresearch-fidelity-com,0.8,0.0
flex,Today's high,6.61,eresearch-fidelity-com,0.8,0.0
flex,Today's low,6.42,eresearch-fidelity-com,0.8,0.0
flex,Previous close,6.42,eresearch-fidelity-com,0.8,0.0
flex,52wk High,8.5,eresearch-fidelity-com,0.8,0.0
flex,52wk Low,4.86,eresearch-fidelity-com,0.8,0.0
flex,Shares Outstanding,740000000.0,eresearch-fidelity-com,0.8,0.0
flex,Market cap,4750000000.0,eresearch-fidelity-com,0.8,0.0
flex,Change %,2.804,finance-abc7-com,0.8,0.0
flex,Last trading price,6.6,finance-abc7-com,0.8,0.0
flex,Open price,6.45,finance-abc7-com,0.8,0.0
flex,Change $,0.18,finance-abc7-com,0.8,0.0
flex,Volume,3826059.0,finance-abc7-com,0.8,0.0
flex,Today's high,6.61,finance-abc7-com,0.8,0.0
flex,Today's low,6.42,finance-abc7-com,0.8,0.0
flex,Previous close,6.42,finance-abc7-com,0.8,0.0
flex,52wk High,8.5,finance-abc7-com,0.8,0.0
flex,52wk Low,4.86,finance-abc7-com,0.8,0.0
flex,Shares Outstanding,812626293.0,finance-abc7-com,0.8,0.0
flex,Change %,2.804,finance-abc7chicago-com,0.8,0.0
flex,Last trading price,6.6,finance-abc7chicago-com,0.8,0.0
flex,Open price,6.45,finance-abc7chicago-com,0.8,0.0
flex,Change $,0.18,finance-abc7chicago-com,0.8,0.0
flex,Volume,3826059.0,finance-abc7chicago-com,0.8,0.0
flex,Today's high,6.61,finance-abc7chicago-com,0.8,0.0
flex,Today's low,6.42,finance-abc7chicago-com,0.8,0.0
flex,Previous close,6.42,finance-abc7chicago-com,0.8,0.0
flex,52wk High,8.5,finance-abc7chicago-com,0.8,0.0
flex,52wk Low,4.86,finance-abc7chicago-com,0.8,0.0
flex,Shares Outstanding,812626293.0,finance-abc7chicago-com,0.8,0.0
flex,Change %,2.804,financial-content,0.8,0.0
flex,Last trading price,6.6,financial-content,0.8,0.0
flex,Open price,6.45,financial-content,0.8,0.0
flex,Change $,0.18,financial-content,0.8,0.0
flex,Volume,3826059.0,financial-content,0.8,0.0
flex,Today's high,6.61,financial-content,0.8,0.0
flex,Today's low,6.42,financial-content,0.8,0.0
flex,Previous close,6.42,financial-content,0.8,0.0
flex,52wk High,8.5,financial-content,0.8,0.0
flex,52wk Low,4.86,financial-content,0.8,0.0
flex,Shares Outstanding,812626293.0,financial-content,0.8,0.0
flex,Change %,2.8,finapps-forbes-com,0.8,0.0
flex,Last trading price,6.6,finapps-forbes-com,0.8,0.0
flex,Open price,6.45,finapps-forbes-com,0.8,0.0
flex,Change $,0.18,finapps-forbes-com,0.8,0.0
flex,Volume,3868464.0,finapps-forbes-com,0.8,0.0
flex,Today's high,6.61,finapps-forbes-com,0.8,0.0
flex,Today's low,6.42,finapps-forbes-com,0.8,0.0
flex,Previous close,6.42,finapps-forbes-com,0.8,0.0
flex,52wk High,8.5,finapps-forbes-com,0.8,0.0
flex,52wk Low,4.86,finapps-forbes-com,0.8,0.0
flex,Shares Outstanding,740000000.0,finapps-forbes-com,0.8,0.0
flex,Market cap,5000000000.0,finapps-forbes-com,0.8,0.0
flex,EPS,0.75,finapps-forbes-com,0.8,0.0
flex,Change %,2.8,finviz,0.8,0.0
