Object,Property,Value
Object596,Property6,218168
Object596,Property7,459838
Object596,Property8,314684
Object596,Property9,108744
Object596,Property10,477052
Object597,Property1,282248
Object597,Property2,240900
Object597,Property3,213856
Object597,Property4,149701
Object597,Property5,314656
Object597,Property6,271234
Object597,Property7,467960
Object597,Property8,402265
Object597,Property9,322691
Object597,Property10,153415
Object598,Property1,406819
Object598,Property2,101396
Object598,Property3,400638
Object598,Property4,247386
Object598,Property5,437610
Object598,Property6,339623
Object598,Property7,299591
Object598,Property8,109234
Object598,Property9,297726
Object598,Property10,365672
Object599,Property1,410320
Object599,Property2,160066
Object599,Property3,146929
Object599,Property4,229815
Object599,Property5,476346
Object599,Property6,445206
Object599,Property7,420444
Object599,Property8,263177
Object599,Property9,240064
Object599,Property10,350218
Object600,Property1,398586
Object600,Property2,484139
Object600,Property3,273109
Object600,Property4,323596
Object600,Property5,230991
Object600,Property6,480879
Object600,Property7,310923
Object600,Property8,193602
Object600,Property9,462373
Object600,Property10,155324
Object601,Property1,400161
Object601,Property2,305568
Object601,Property3,163001
Object601,Property4,203129
Object601,Property5,134342
Object601,Property6,140281
Object601,Property7,100504
Object601,Property8,420979
Object601,Property9,343666
Object601,Property10,475169
Object602,Property1,225690
Object602,Property2,296118
Object602,Property3,330104
Object602,Property4,225612
Object602,Property5,145279
Object602,Property6,367412
Object602,Property7,351495
Object602,Property8,300846
Object602,Property9,192118
Object602,Property10,390611
Object603,Property1,432559
Object603,Property2,343285
Object603,Property3,176166
Object603,Property4,180232
Object603,Property5,277906
Object603,Property6,235767
Object603,Property7,400285
Object603,Property8,226131
Object603,Property9,356985
Object603,Property10,302046
Object604,Property1,244009
Object604,Property2,202971
Object604,Property3,405254
Object604,Property4,190764
Object604,Property5,113894
Object604,Property6,105847
Object604,Property7,343853
Object604,Property8,354508
Object604,Property9,497714
Object604,Property10,192646
Object605,Property1,293341
Object605,Property2,321791
Object605,Property3,143603
Object605,Property4,398300
Object605,Property5,324867
Object605,Property6,124827
Object605,Property7,451212
Object605,Property8,241348
Object605,Property9,186197
Object605,Property10,212105
Object606,Property1,385755
Object606,Property2,369178
Object606,Property3,303000
Object606,Property4,366384
Object606,Property5,452722
Object606,Property6,425714
Object606,Property7,497638
Object606,Property8,308195
Object606,Property9,351830
Object606,Property10,473661
Object607,Property1,238339
Object607,Property2,277760
Object607,Property3,392160
Object607,Property4,367325
Object607,Property5,159044
Object607,Property6,367214
Object607,Property7,341723
Object607,Property8,284150
Object607,Property9,147745
Object607,Property10,253211
Object608,Property1,448571
Object608,Property2,313386
Object608,Property3,306145
Object608,Property4,428256
Object608,Property5,188386
Object608,Property6,109590
Object608,Property7,433918
Object608,Property8,281205
Object608,Property9,381156
Object608,Property10,426735
Object609,Property1,478858
Object609,Property2,163734
Object609,Property3,333860
Object609,Property4,159001
Object609,Property5,122003
Object609,Property6,107882
Object609,Property7,436610
Object609,Property8,283987
Object609,Property9,264285
Object609,Property10,160278
Object610,Property1,196665
Object610,Property2,482805
Object610,Property3,433712
Object610,Property4,190907
Object610,Property5,105869
Object610,Property6,317729
Object610,Property7,213224
Object610,Property8,250652
Object610,Property9,277279
Object610,Property10,130150
Object611,Property1,255455
Object611,Property2,134755
Object611,Property3,123173
Object611,Property4,438861
Object611,Property5,357768
Object611,Property6,499913
Object611,Property7,156845
Object611,Property8,235698
Object611,Property9,465465
Object611,Property10,247610
Object612,Property1,434650
Object612,Property2,471810
Object612,Property3,174718
Object612,Property4,239921
Object612,Property5,320545
Object612,Property6,469233
Object612,Property7,139436
Object612,Property8,275490
Object612,Property9,428876
Object612,Property10,376310
Object613,Property1,236759
Object613,Property2,425408
Object613,Property3,385541
Object613,Property4,354388
Object613,Property5,124037
Object613,Property6,312437
Object613,Property7,315215
Object613,Property8,484376
Object613,Property9,346968
Object613,Property10,306294
Object614,Property1,385574
Object614,Property2,480646
Object614,Property3,235813
Object614,Property4,104337
Object614,Property5,163224
Object614,Property6,494720
Object614,Property7,235916
Object614,Property8,267721
Object614,Property9,340023
Object614,Property10,210145
Object615,Property1,354420
Object615,Property2,198382
Object615,Property3,149726
Object615,Property4,265026
Object615,Property5,307531
Object615,Property6,304597
Object615,Property7,274071
Object615,Property8,403278
Object615,Property9,140840
Object615,Property10,345526
Object616,Property1,232796
Object616,Property2,454293
Object616,Property3,221665
Object616,Property4,161248
Object616,Property5,157419
Object616,Property6,458682
Object616,Property7,411494
Object616,Property8,274227
Object616,Property9,152818
Object616,Property10,187878
Object617,Property1,400098
Object617,Property2,260182
Object617,Property3,474734
Object617,Property4,179239
Object617,Property5,258388
Object617,Property6,350168
Object617,Property7,265135
Object617,Property8,487748
Object617,Property9,346136
Object617,Property10,308645
Object618,Property1,440023
Object618,Property2,480759
Object618,Property3,310300
Object618,Property4,429766
Object618,Property5,271879
Object618,Property6,373112
Object618,Property7,446923
Object618,Property8,290971
Object618,Property9,114866
Object618,Property10,286519
Object619,Property1,313516
Object619,Property2,161064
Object619,Property3,184172
Object619,Property4,334093
Object619,Property5,132216
Object619,Property6,295460
Object619,Property7,174722
Object619,Property8,118845
Object619,Property9,332213
Object619,Property10,338426
Object620,Property1,243813
Object620,Property2,367344
Object620,Property3,482161
Object620,Property4,435137
Object620,Property5,159404
Object620,Property6,256597
Object620,Property7,397591
Object620,Property8,108049
Object620,Property9,401747
Object620,Property10,497685
Object621,Property1,169320
Object621,Property2,398673
Object621,Property3,405790
Object621,Property4,166046
Object621,Property5,166161
Object621,Property6,329436
Object621,Property7,316246
Object621,Property8,305577
Object621,Property9,104353
Object621,Property10,252230
Object622,Property1,308212
Object622,Property2,465263
Object622,Property3,102597
Object622,Property4,284253
Object622,Property5,361014
Object622,Property6,194337
Object622,Property7,262854
Object622,Property8,322302
Object622,Property9,336452
Object622,Property10,247470
Object623,Property1,109988
Object623,Property2,172504
Object623,Property3,226377
Object623,Property4,288940
Object623,Property5,358695
Object623,Property6,346845
Object623,Property7,166749
Object623,Property8,303141
Object623,Property9,211945
Object623,Property10,313698
Object624,Property1,284389
Object624,Property2,403861
Object624,Property3,256007
Object624,Property4,180689
Object624,Property5,333705
Object624,Property6,287431
Object624,Property7,271296
Object624,Property8,298388
Object624,Property9,101871
Object624,Property10,356015
Object625,Property1,418100
Object625,Property2,284696
Object625,Property3,446688
Object625,Property4,186104
Object625,Property5,216416
Object625,Property6,117767
Object625,Property7,102654
Object625,Property8,439484
Object625,Property9,304672
Object625,Property10,473770
Object626,Property1,404080
Object626,Property2,126158
Object626,Property3,289391
Object626,Property4,188275
Object626,Property5,133737
Object626,Property6,414202
Object626,Property7,351256
Object626,Property8,468003
Object626,Property9,403631
Object626,Property10,486937
Object627,Property1,308794
Object627,Property2,224332
Object627,Property3,116113
Object627,Property4,155464
Object627,Property5,351290
Object627,Property6,459170
Object627,Property7,169875
Object627,Property8,182106
Object627,Property9,329542
Object627,Property10,310268
Object628,Property1,129863
Object628,Property2,444253
Object628,Property3,337806
Object628,Property4,417424
Object628,Property5,327454
Object628,Property6,263742
Object628,Property7,461223
Object628,Property8,353292
Object628,Property9,153098
Object628,Property10,241172
Object629,Property1,414420
Object629,Property2,397302
Object629,Property3,325940
Object629,Property4,255779
Object629,Property5,167230
Object629,Property6,253818
Object629,Property7,382513
Object629,Property8,340406
Object629,Property9,456878
Object629,Property10,191335
Object630,Property1,167432
Object630,Property2,143113
Object630,Property3,130699
Object630,Property4,190705
Object630,Property5,253259
Object630,Property6,434266
Object630,Property7,238228
Object630,Property8,278279
Object630,Property9,250312
Object630,Property10,223569
Object631,Property1,357333
Object631,Property2,476080
Object631,Property3,432579
Object631,Property4,395592
Object631,Property5,188667
Object631,Property6,329355
Object631,Property7,264436
Object631,Property8,448123
Object631,Property9,415096
Object631,Property10,451398
Object632,Property1,162931
Object632,Property2,159578
Object632,Property3,492107
Object632,Property4,499998
Object632,Property5,281069
Object632,Property6,325059
Object632,Property7,317807
Object632,Property8,363731
Object632,Property9,189977
Object632,Property10,469074
Object633,Property1,203115
Object633,Property2,468209
Object633,Property3,227999
Object633,Property4,151364
Object633,Property5,270325
Object633,Property6,440706
Object633,Property7,184665
Object633,Property8,126138
Object633,Property9,376388
Object633,Property10,323653
Object634,Property1,174477
Object634,Property2,170794
Object634,Property3,298631
Object634,Property4,195351
Object634,Property5,190099
Object634,Property6,391754
Object634,Property7,203678
Object634,Property8,329999
Object634,Property9,159705
Object634,Property10,265688
Object635,Property1,222046
Object635,Property2,204566
Object635,Property3,209171
Object635,Property4,250318
Object635,Property5,464241
